Time;Accel_X;Accel_Y;Gyro_X;Gyro_Y
0.0;0.0;-26.0;134.1;0.0
0.0;0.0;0.0;0.1;-26.7
0.0;0.0;0.0;-26.6;134.2
0.0;0.0;0.0;-26.6;134.1
0.0;0.0;0.0;-26.6;134.2
0.0;0.0;0.0;-26.6;134.2
0.0;0.0;0.0;-26.6;134.1
0.0;0.0;0.0;-26.6;134.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;-26.0;134.1;0.0
0.0;0.0;0.0;-26.6;134.1
0.0;0.0;0.0;-26.5;134.0
0.0;0.0;0.0;-26.5;134.0
0.0;0.0;0.0;-26.5;134.1
0.0;0.0;0.0;-26.5;134.1
0.0;0.0;0.0;-26.5;134.0
0.0;0.0;0.0;-26.5;134.0
0.0;0.0;0.0;-26.4;134.0
0.0;0.0;0.0;-26.4;134.0
0.0;0.0;0.0;-26.3;134.0
0.1;0.0;0.0;-26.3;134.0
0.1;0.0;0.0;-26.2;134.0
0.1;0.0;0.0;-26.2;134.0
0.1;0.0;0.0;-26.2;134.1
0.1;0.0;0.0;-26.2;134.0
0.1;0.0;0.0;-26.2;134.0
0.1;0.0;0.0;-26.1;134.1
0.1;0.0;0.0;-26.1;134.1
0.1;0.0;0.0;-26.0;134.1
0.1;0.0;0.0;-26.0;134.1
0.1;0.0;0.0;-26.0;134.1
0.1;0.0;0.0;-25.9;134.1
0.1;0.0;0.0;-25.9;134.1
0.1;0.0;0.0;-25.8;134.1
0.1;0.0;0.0;-25.8;134.1
0.1;0.0;0.0;-25.8;134.1
0.1;0.0;0.0;-25.7;134.2
0.1;0.0;0.0;-25.7;134.2
0.1;0.0;0.0;-25.7;134.1
0.1;0.0;0.0;-25.7;134.1
0.1;0.0;0.0;-25.7;134.1
0.1;0.0;0.0;-25.7;134.1
0.1;0.0;0.0;-25.7;134.1
0.1;0.0;0.0;-25.7;134.0
0.1;0.0;0.0;-25.7;134.1
0.1;0.0;0.0;-25.7;134.0
0.1;0.0;0.0;-25.7;134.0
0.1;0.0;0.0;-25.7;134.0
0.1;0.0;0.0;-25.7;134.1
0.1;0.0;0.0;-25.7;134.1
0.1;0.0;0.0;-25.7;134.1
0.1;0.0;0.0;-25.7;134.0
0.1;0.0;0.0;-25.7;134.0
0.1;0.0;0.0;-25.7;134.0
0.1;0.0;0.0;-25.7;134.0
0.1;0.0;0.0;-25.7;133.9
0.1;0.0;0.0;-25.8;133.9
0.1;0.0;0.0;-25.8;133.9
0.1;0.0;0.0;-25.7;133.9
0.1;0.0;0.0;-25.7;133.9
0.1;0.0;0.0;-25.7;133.8
0.1;0.0;0.0;-25.8;133.8
0.1;0.0;0.0;-25.8;133.8
0.2;0.0;0.0;-25.8;133.8
0.2;0.0;0.0;-25.8;133.8
0.2;0.0;0.0;-25.8;133.8
0.2;0.0;0.0;-25.8;133.8
0.2;0.0;0.0;-25.8;133.9
0.2;0.0;0.0;-25.8;133.8
0.2;0.0;0.0;-25.7;133.8
0.2;0.0;0.0;-25.7;133.8
0.2;0.0;0.0;-25.7;133.8
0.2;0.0;0.0;-25.7;133.9
0.2;0.0;0.0;-25.7;133.9
0.2;0.0;0.0;-25.7;134.0
0.2;0.0;0.0;-25.7;134.0
0.2;0.0;0.0;-25.7;134.0
0.2;0.0;0.0;-25.8;134.0
0.2;0.0;0.0;-25.8;134.0
0.2;0.0;0.0;-25.8;133.9
0.2;0.0;0.0;-25.8;133.9
0.2;0.0;0.0;-25.7;133.8
0.2;0.0;0.0;-25.7;133.9
0.2;0.0;0.0;-25.6;133.9
0.2;0.0;0.0;-25.6;134.0
0.2;0.0;0.0;-25.6;134.1
0.2;0.0;0.0;-25.5;134.1
0.2;0.0;0.0;-25.5;134.2
0.2;0.0;0.0;-25.5;134.2
0.2;0.0;0.0;-25.4;134.2
0.2;0.0;0.0;-25.4;134.2
0.2;0.0;0.0;-25.3;134.2
0.2;0.0;0.0;-25.3;134.2
0.2;0.0;0.0;-25.2;134.2
0.2;0.0;0.0;-25.2;134.1
0.2;0.0;0.0;-25.2;134.0
0.2;0.0;0.0;-25.1;134.0
0.2;0.0;0.0;-25.0;134.0
0.2;0.0;0.0;-24.9;134.0
0.2;0.0;0.0;-24.8;134.0
0.2;0.0;0.0;-24.8;134.1
0.2;0.0;0.0;-24.6;134.1
0.2;0.0;0.0;-24.5;134.1
0.2;0.0;0.0;-24.4;134.2
0.2;0.0;0.0;-24.4;134.2
0.2;0.0;0.0;-24.3;134.3
0.3;0.0;0.0;-24.2;134.5
0.3;0.0;0.0;-24.1;134.5
0.3;0.0;0.0;-24.1;134.6
0.3;0.0;0.0;-24.0;134.8
0.3;0.0;0.0;-23.9;134.9
0.3;0.0;0.0;-23.9;134.9
0.3;0.0;0.0;-23.8;134.9
0.3;0.0;0.0;-23.8;134.9
0.3;0.0;0.0;-23.6;135.0
0.3;0.0;0.0;-23.5;135.0
0.3;0.0;0.0;-23.4;135.0
0.3;0.0;0.0;-23.3;134.9
0.3;0.0;0.0;-23.2;134.9
0.3;0.0;0.0;-23.2;134.9
0.3;0.0;0.0;-23.0;134.9
0.3;0.0;0.0;-22.9;134.9
0.3;0.0;0.0;-22.8;134.8
0.3;0.0;0.0;-22.7;134.8
0.3;0.0;0.0;-22.6;134.7
0.3;0.0;0.0;-22.4;134.8
0.3;0.0;0.0;-22.3;134.8
0.3;0.0;0.0;-22.2;134.9
0.3;0.0;0.0;-22.0;135.1
0.3;0.0;0.0;-21.7;135.2
0.3;0.0;0.0;-21.5;135.3
0.3;0.0;0.0;-21.3;135.4
0.3;0.0;0.0;-21.1;135.6
0.3;0.0;0.0;-20.7;135.8
0.3;0.0;0.0;-20.5;135.8
0.3;0.0;0.0;-20.4;135.9
0.3;0.0;0.0;-20.2;135.9
0.3;0.0;0.0;-19.9;136.0
0.3;0.0;0.0;-19.8;136.1
0.3;0.0;0.0;-19.6;136.2
0.3;0.0;0.0;-19.5;136.2
0.3;0.0;0.0;-19.3;136.2
0.3;0.0;0.0;-19.2;136.2
0.3;0.0;0.0;-19.2;136.3
0.3;0.0;0.0;-19.1;136.3
0.3;0.0;0.0;-19.0;136.4
0.3;0.0;0.0;-18.9;136.5
0.3;0.0;0.0;-18.9;136.5
0.4;0.0;0.0;-18.7;136.7
0.4;0.0;0.0;-18.6;136.8
0.4;0.0;0.0;-18.5;136.9
0.4;0.0;0.0;-18.4;137.0
0.4;0.0;0.0;-18.2;137.2
0.4;0.0;0.0;-18.1;137.4
0.4;0.0;0.0;-18.0;137.5
0.4;0.0;0.0;-17.9;137.5
0.4;0.0;0.0;-17.7;137.6
0.4;0.0;0.0;-17.6;137.8
0.4;0.0;0.0;-17.6;137.8
0.4;0.0;0.0;-17.5;137.9
0.4;0.0;0.0;-17.5;138.0
0.4;0.0;0.0;-17.4;138.0
0.4;0.0;0.0;-17.4;138.1
0.4;0.0;0.0;-17.3;138.2
0.4;0.0;0.0;-17.2;138.2
0.4;0.0;0.0;-17.2;138.1
0.4;0.0;0.0;-17.2;138.0
0.4;0.0;0.0;-17.2;137.9
0.4;0.0;0.0;-17.1;137.8
0.4;0.0;0.0;-17.2;137.6
0.4;0.0;0.0;-17.2;137.5
0.4;0.0;0.0;-17.2;137.5
0.4;0.0;0.0;-17.2;137.4
0.4;0.0;0.0;-17.2;137.4
0.4;0.0;0.0;-17.2;137.4
0.4;0.0;0.0;-17.3;137.4
0.4;0.0;0.0;-17.3;137.4
0.4;0.0;0.0;-17.3;137.4
0.4;0.0;0.0;-17.4;137.5
0.4;0.0;0.0;-17.4;137.5
0.4;0.0;0.0;-17.5;137.6
0.4;0.0;0.0;-17.6;137.7
0.4;0.0;0.0;-17.7;137.8
0.4;0.0;0.0;-17.9;137.9
0.4;0.0;0.0;-17.9;138.0
0.4;0.0;0.0;-18.1;138.1
0.4;0.0;0.0;-18.2;138.2
0.4;0.0;0.0;-18.4;138.3
0.4;0.0;0.0;-18.5;138.4
0.4;0.0;0.0;-18.7;138.5
0.4;0.0;0.0;-18.9;138.6
0.4;0.0;0.0;-19.2;138.8
0.5;0.0;0.0;-19.5;138.9
0.5;0.0;0.0;-19.8;139.1
0.5;0.0;0.0;-20.1;139.2
0.5;0.0;0.0;-20.5;139.4
0.5;0.0;0.0;-20.9;139.5
0.5;0.0;0.0;-21.2;139.7
0.5;0.0;0.0;-21.6;140.0
0.5;0.0;0.0;-22.3;140.3
0.5;0.0;0.0;-22.8;140.5
0.5;0.0;0.0;-23.2;140.7
0.5;0.0;0.0;-23.5;140.9
0.5;0.0;0.0;-24.1;141.2
0.5;0.0;0.0;-24.4;141.4
0.5;0.0;0.0;-24.8;141.6
0.5;0.0;0.0;-25.1;141.8
0.5;0.0;0.0;-25.6;142.3
0.5;0.0;0.0;-25.9;142.5
0.5;0.0;0.0;-26.1;142.7
0.5;0.0;0.0;-26.4;142.9
0.5;0.0;0.0;-26.6;143.0
0.5;0.0;0.0;-26.6;143.1
0.5;0.0;0.0;-26.7;143.2
0.5;0.0;0.0;-26.7;143.1
0.5;0.0;0.0;-26.7;143.0
0.5;0.0;0.0;-26.6;142.8
0.5;0.0;0.0;-26.5;142.5
0.5;0.0;0.0;-26.4;142.1
0.5;0.0;0.0;-26.3;141.7
0.5;0.0;0.0;-26.2;141.4
0.5;0.0;0.0;-26.1;141.0
0.5;0.0;0.0;-25.9;140.6
0.5;0.0;0.0;-25.9;140.3
0.5;0.0;0.0;-25.8;139.9
0.5;0.0;0.0;-25.7;139.6
0.5;0.0;0.0;-25.7;139.4
0.5;0.0;0.0;-25.8;139.1
0.5;0.0;0.0;-25.8;139.0
0.5;0.0;0.0;-25.9;138.9
0.5;0.0;0.0;-26.1;138.8
0.5;0.0;0.0;-26.2;138.8
0.5;0.0;0.0;-26.4;138.8
0.5;0.0;0.0;-26.7;138.8
0.5;0.0;0.0;-26.8;138.9
0.5;0.0;0.0;-27.0;138.9
0.5;0.0;0.0;-27.4;139.1
0.6;0.0;0.0;-27.6;139.1
0.6;0.0;0.0;-27.8;139.1
0.6;0.0;0.0;-28.1;139.0
0.6;0.0;0.0;-28.2;139.0
0.6;0.0;0.0;-28.5;138.9
0.6;0.0;0.0;-28.8;138.8
0.6;0.0;0.0;-29.0;138.7
0.6;0.0;0.0;-29.1;138.7
0.6;0.0;0.0;-29.4;138.6
0.6;0.0;0.0;-29.6;138.4
0.6;0.0;0.0;-29.8;138.4
0.6;0.0;0.0;-30.0;138.2
0.6;0.0;0.0;-30.2;138.2
0.6;0.0;0.0;-30.4;138.1
0.6;0.0;0.0;-30.8;138.1
0.6;0.0;0.0;-31.0;138.2
0.6;0.0;0.0;-31.4;138.2
0.6;0.0;0.0;-31.7;138.3
0.6;0.0;0.0;-32.0;138.5
0.6;0.0;0.0;-32.2;138.6
0.6;0.0;0.0;-32.7;138.7
0.6;0.0;0.0;-32.9;138.7
0.6;0.0;0.0;-33.1;138.8
0.6;0.0;0.0;-33.3;138.9
0.6;0.0;0.0;-33.7;138.9
0.6;0.0;0.0;-33.9;138.9
0.6;0.0;0.0;-34.1;138.8
0.6;0.0;0.0;-34.3;138.7
0.6;0.0;0.0;-34.3;138.8
0.6;0.0;0.0;-34.4;138.7
0.6;0.0;0.0;-34.5;138.6
0.6;0.0;0.0;-34.5;138.6
0.6;0.0;0.0;-34.6;138.5
0.6;0.0;0.0;-34.7;138.4
0.6;0.0;0.0;-34.7;138.3
0.6;0.0;0.0;-34.7;138.2
0.6;0.0;0.0;-34.8;138.1
0.6;0.0;0.0;-34.9;138.0
0.6;0.0;0.0;-35.0;138.0
0.6;0.0;0.0;-35.2;138.0
0.6;0.0;0.0;-35.4;137.9
0.6;0.0;0.0;-35.5;137.9
0.6;0.0;0.0;-35.7;137.9
0.6;0.0;0.0;-35.9;137.9
0.6;0.0;0.0;-36.1;137.9
0.7;0.0;0.0;-36.4;137.8
0.7;0.0;0.0;-36.6;137.7
0.7;0.0;0.0;-36.9;137.5
0.7;0.0;0.0;-37.1;137.4
0.7;0.0;0.0;-37.3;137.2
0.7;0.0;0.0;-37.6;137.0
0.7;0.0;0.0;-37.9;136.7
0.7;0.0;0.0;-38.1;136.6
0.7;0.0;0.0;-38.4;136.4
0.7;0.0;0.0;-38.7;136.3
0.7;0.0;0.0;-39.1;136.1
0.7;0.0;0.0;-39.4;135.9
0.7;0.0;0.0;-39.8;135.7
0.7;0.0;0.0;40.2;-44.4
0.7;0.0;0.0;40.8;-44.5
0.7;0.0;0.0;41.2;-44.5
0.7;0.0;0.0;41.6;-44.6
0.7;0.0;0.0;42.1;-44.7
0.7;0.0;0.0;42.5;-44.9
0.7;0.0;0.0;43.0;-44.9
0.7;0.0;0.0;43.8;-45.1
0.7;0.0;0.0;44.2;-45.1
0.7;0.0;0.0;44.7;-45.2
0.7;0.0;0.0;45.1;-45.4
0.7;0.0;0.0;45.5;-45.5
0.7;0.0;0.0;45.9;-45.6
0.7;0.0;0.0;46.4;-45.6
0.7;0.0;0.0;46.8;-45.7
0.7;0.0;0.0;47.2;-46.0
0.7;0.0;0.0;47.5;-46.3
0.7;0.0;0.0;47.9;-46.5
0.7;0.0;0.0;48.4;-46.9
0.7;0.0;0.0;48.8;-47.2
0.7;0.0;0.0;49.1;-47.4
0.7;0.0;0.0;-49.4;132.3
0.7;0.0;0.0;-49.7;132.1
0.7;0.0;0.0;-50.1;131.7
0.7;0.0;0.0;-50.4;131.5
0.7;0.0;0.0;-50.6;131.3
0.7;0.0;0.0;-50.9;131.0
0.7;0.0;0.0;-51.3;130.7
0.7;0.0;0.0;-51.6;130.5
0.7;0.0;0.0;-51.9;130.2
0.7;0.0;0.0;-52.1;130.2
0.7;0.0;0.0;-52.4;130.1
0.7;0.0;0.0;-52.7;129.9
0.7;0.0;0.0;-52.9;129.8
0.8;0.0;0.0;-53.2;129.7
0.8;0.0;0.0;-53.5;129.6
0.8;0.0;0.0;-53.8;129.4
0.8;0.0;0.0;-54.1;129.3
0.8;0.0;0.0;-54.3;129.2
0.8;0.0;0.0;-54.8;129.1
0.8;0.0;0.0;-55.1;128.9
0.8;0.0;0.0;-55.4;128.8
0.8;0.0;0.0;-55.8;128.7
0.8;0.0;0.0;-56.5;128.6
0.8;0.0;0.0;-56.9;128.4
0.8;0.0;0.0;-57.2;128.3
0.8;0.0;0.0;-57.9;128.4
0.8;0.0;0.0;-58.4;128.4
0.8;0.0;0.0;-58.8;128.3
0.8;0.0;0.0;-59.3;128.2
0.8;0.0;0.0;-60.1;128.3
0.8;0.0;0.0;-60.5;128.2
0.8;0.0;0.0;-60.9;128.0
0.8;0.0;0.0;-61.3;127.9
0.8;0.0;0.0;-61.8;127.8
0.8;0.0;0.0;-62.2;127.8
0.8;0.0;0.0;-62.5;127.9
0.8;0.0;0.0;-62.8;127.9
0.8;0.0;0.0;-63.2;127.9
0.8;0.0;0.0;-63.4;128.0
0.8;0.0;0.0;-63.6;128.0
0.8;0.0;0.0;-63.8;128.1
0.8;0.0;0.0;-64.0;128.2
0.8;0.0;0.0;-64.2;128.5
0.8;0.0;0.0;-64.3;128.8
0.8;0.0;0.0;-64.5;128.9
0.8;0.0;0.0;-64.6;129.1
0.8;0.0;0.0;-64.7;129.4
0.8;0.0;0.0;-64.8;129.6
0.8;0.0;0.0;-64.8;129.8
0.8;0.0;0.0;-64.9;130.0
0.8;0.0;0.0;-64.9;130.1
0.8;0.0;0.0;-65.0;130.2
0.8;0.0;0.0;-65.0;130.4
0.8;0.0;0.0;-64.9;130.5
0.8;0.0;0.0;-64.8;130.6
0.8;0.0;0.0;-64.8;130.5
0.8;0.0;0.0;-64.7;130.3
0.8;0.0;0.0;-64.6;130.1
0.8;0.0;0.0;-64.5;129.9
0.9;0.0;0.0;-64.5;129.7
0.9;0.0;0.0;-64.3;129.3
0.9;0.0;0.0;-64.2;128.9
0.9;0.0;0.0;-64.1;128.6
0.9;0.0;0.0;-63.9;128.3
0.9;0.0;0.0;-63.8;127.9
0.9;0.0;0.0;-63.6;127.7
0.9;0.0;0.0;-63.3;127.8
0.9;0.0;0.0;-63.0;128.1
0.9;0.0;0.0;-62.7;128.6
0.9;0.0;0.0;-62.3;130.0
0.9;0.0;0.0;-61.9;131.5
0.9;0.0;0.0;-61.4;133.4
0.9;0.0;0.0;-60.4;136.3
0.9;0.0;0.0;-59.6;138.5
0.9;0.0;0.0;-58.6;140.5
0.9;0.0;0.0;-56.9;143.3
0.9;0.0;0.0;-55.8;144.6
0.9;-1.0;-1.0;-54.7;145.5
0.9;-1.0;-1.0;-53.2;146.2
0.9;-1.0;-1.0;-52.3;146.2
0.9;-1.0;-1.0;-51.5;145.7
0.9;-1.0;-1.0;-50.4;144.1
0.9;-1.0;-1.0;-49.6;142.7
0.9;-2.0;-2.0;-48.2;140.1
0.9;-1.0;-1.0;-47.2;138.2
0.9;-1.0;-1.0;-46.0;136.2
0.9;-1.0;-1.0;-44.8;134.2
0.9;-1.0;-1.0;-42.9;131.7
0.9;-1.0;-1.0;-41.6;130.2
0.9;0.0;0.0;-40.5;129.1
0.9;0.0;0.0;-39.5;128.3
0.9;0.0;0.0;-38.5;127.6
0.9;0.0;0.0;-38.1;127.6
0.9;0.0;0.0;-38.0;127.9
0.9;0.0;0.0;-38.2;128.6
0.9;1.0;1.0;-38.8;130.1
0.9;1.0;1.0;-39.4;131.3
0.9;1.0;1.0;-40.2;132.8
0.9;1.0;1.0;-41.3;134.1
0.9;1.0;1.0;-42.5;135.6
0.9;1.0;1.0;-43.9;137.1
1.0;1.0;1.0;-46.2;139.0
1.0;1.0;1.0;-47.9;140.1
1.0;1.0;1.0;-49.5;140.9
1.0;1.0;1.0;-51.1;141.6
1.0;0.0;0.0;-52.6;142.1
1.0;0.0;0.0;-54.8;142.3
1.0;0.0;0.0;-56.1;142.2
1.0;0.0;0.0;-57.2;141.9
1.0;0.0;0.0;-58.0;141.3
1.0;0.0;0.0;-58.8;140.3
1.0;0.0;0.0;-59.1;139.5
1.0;0.0;0.0;-59.2;138.5
1.0;0.0;0.0;-59.1;137.5
1.0;0.0;0.0;-58.6;136.0
1.0;0.0;0.0;-58.1;135.0
1.0;0.0;0.0;-57.4;134.0
1.0;0.0;0.0;-56.3;132.7
1.0;0.0;0.0;-55.5;132.0
1.0;0.0;0.0;-54.7;131.3
1.0;0.0;0.0;-53.3;130.6
1.0;-1.0;-1.0;-52.5;130.3
1.0;-1.0;-1.0;-51.5;130.2
1.0;-1.0;-1.0;-50.3;130.0
1.0;-1.0;-1.0;-49.5;130.0
1.0;0.0;0.0;-48.7;130.2
1.0;0.0;0.0;-47.6;130.4
1.0;0.0;0.0;-46.9;130.6
1.0;0.0;0.0;-46.3;130.7
1.0;0.0;0.0;-45.6;130.9
1.0;0.0;0.0;-45.2;131.2
1.0;0.0;0.0;-44.7;131.4
1.0;0.0;0.0;-44.4;131.4
1.0;0.0;0.0;-44.1;131.6
1.0;0.0;0.0;-43.9;131.8
1.0;0.0;0.0;-43.9;131.9
1.0;0.0;0.0;-43.8;132.0
1.0;0.0;0.0;-43.8;132.4
1.0;0.0;0.0;-44.0;132.6
1.0;0.0;0.0;-44.1;132.9
1.0;0.0;0.0;-44.1;133.1
1.0;0.0;0.0;-44.3;133.6
1.0;0.0;0.0;-44.4;133.9
1.0;0.0;0.0;-44.5;134.2
1.0;0.0;0.0;-44.5;134.5
1.1;0.0;0.0;-44.6;134.8
1.1;0.0;0.0;-44.7;135.3
1.1;0.0;0.0;-44.6;135.6
1.1;0.0;0.0;-44.7;135.9
1.1;0.0;0.0;-44.7;136.2
1.1;0.0;0.0;-44.7;136.5
1.1;0.0;0.0;-44.6;136.9
1.1;0.0;0.0;-44.6;137.4
1.1;0.0;0.0;-44.6;137.6
1.1;0.0;0.0;-44.6;137.8
1.1;0.0;0.0;-44.5;137.9
1.1;0.0;0.0;-44.5;138.0
1.1;0.0;0.0;-44.6;138.1
1.1;0.0;0.0;-44.7;138.3
1.1;0.0;0.0;-44.7;138.4
1.1;0.0;0.0;-44.8;138.5
1.1;0.0;0.0;-44.9;138.5
1.1;0.0;0.0;-44.9;138.4
1.1;0.0;0.0;-44.9;138.4
1.1;0.0;0.0;-45.0;138.3
1.1;0.0;0.0;-45.0;138.2
1.1;0.0;0.0;-45.0;138.1
1.1;0.0;0.0;-45.1;137.9
1.1;0.0;0.0;-45.1;137.6
1.1;0.0;0.0;-45.2;137.3
1.1;0.0;0.0;-45.3;137.0
1.1;0.0;0.0;-45.4;136.8
1.1;0.0;0.0;-45.5;136.5
1.1;0.0;0.0;-45.7;136.0
1.1;0.0;0.0;-45.8;135.7
1.1;0.0;0.0;-45.9;135.4
1.1;0.0;0.0;-46.0;134.9
1.1;0.0;0.0;-46.0;134.7
1.1;0.0;0.0;-46.1;134.4
1.1;0.0;0.0;-46.2;133.9
1.1;0.0;0.0;-46.3;133.7
1.1;0.0;0.0;-46.3;133.4
1.1;0.0;0.0;-46.4;133.1
1.1;0.0;0.0;-46.4;133.0
1.1;0.0;0.0;-46.3;132.8
1.1;0.0;0.0;-46.2;132.7
1.1;0.0;0.0;-46.1;132.6
1.1;0.0;0.0;-46.1;132.5
1.1;0.0;0.0;-46.1;132.5
1.2;0.0;0.0;-46.0;132.4
1.2;0.0;0.0;-46.0;132.4
1.2;0.0;0.0;-45.9;132.5
1.2;0.0;0.0;-45.8;132.6
1.2;0.0;0.0;-45.6;132.7
1.2;0.0;0.0;-45.5;132.9
1.2;0.0;0.0;-45.3;133.0
1.2;0.0;0.0;-45.1;133.2
1.2;0.0;0.0;-44.9;133.4
1.2;0.0;0.0;-44.8;133.4
1.2;0.0;0.0;-44.6;133.6
1.2;0.0;0.0;-44.2;133.9
1.2;0.0;0.0;-43.9;134.0
1.2;0.0;0.0;-43.6;134.1
1.2;0.0;0.0;-43.3;134.2
1.2;0.0;0.0;-43.0;134.4
1.2;0.0;0.0;-42.6;134.6
1.2;0.0;0.0;-42.0;134.9
1.2;0.0;0.0;-41.7;135.1
