Time;Accel_X;Accel_Y;Gyro_X;Gyro_Y
0.0;0.0;0.0;-23.3;88.8
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;-23.3;89.4
0.0;0.0;0.0;-23.2;89.5
0.0;0.0;0.0;-23.2;89.6
0.0;0.0;0.0;-23.1;89.6
0.0;0.0;0.0;-23.1;89.6
0.0;0.0;0.0;-23.0;89.5
0.0;0.0;0.0;-22.9;89.4
0.0;0.0;0.0;0.0;0.0
0.0;2.0;0.0;-22.8;89.3
0.0;0.0;0.0;-22.8;89.2
0.0;0.0;0.0;-22.8;89.0
0.0;0.0;0.0;-22.7;88.8
0.0;0.0;0.0;-22.7;88.6
0.0;0.0;0.0;-22.6;88.5
0.0;0.0;0.0;-22.6;88.3
0.0;0.0;0.0;-22.6;88.2
0.0;0.0;0.0;-22.5;88.1
0.0;0.0;0.0;-22.6;88.0
0.1;0.0;0.0;-22.6;87.9
0.1;0.0;0.0;-22.6;87.9
0.1;0.0;0.0;-22.7;87.8
0.1;0.0;0.0;-22.7;87.8
0.1;0.0;0.0;-22.7;87.8
0.1;0.0;0.0;-22.8;87.8
0.1;0.0;0.0;-22.8;87.9
0.1;0.0;0.0;-22.8;87.9
0.1;0.0;0.0;-22.9;88.0
0.1;0.0;0.0;-23.0;88.0
0.1;0.0;0.0;-23.1;88.0
0.1;0.0;0.0;-23.2;88.1
0.1;0.0;0.0;-23.4;88.2
0.1;0.0;0.0;-23.5;88.2
0.1;0.0;0.0;-23.6;88.3
0.1;0.0;0.0;-23.8;88.4
0.1;0.0;0.0;-23.9;88.5
0.1;0.0;0.0;-24.1;88.7
0.1;0.0;0.0;-24.2;88.8
0.1;0.0;0.0;-24.3;88.9
0.1;0.0;0.0;-24.5;89.0
0.1;0.0;0.0;-24.6;89.1
0.1;0.0;0.0;-24.8;89.2
0.1;0.0;0.0;-25.0;89.2
0.1;0.0;0.0;-25.1;89.2
0.1;0.0;0.0;-25.2;89.2
0.1;0.0;0.0;-25.3;89.2
0.1;0.0;0.0;-25.4;89.2
0.1;0.0;0.0;-25.5;89.2
0.1;0.0;0.0;-25.6;89.1
0.1;0.0;0.0;-25.6;89.0
0.1;0.0;0.0;-25.6;89.0
0.1;0.0;0.0;-25.5;89.0
0.1;0.0;0.0;-25.4;89.0
0.1;0.0;0.0;-25.3;88.9
0.1;0.0;0.0;-25.1;88.8
0.1;0.0;0.0;-25.0;88.6
0.1;0.0;0.0;-24.8;88.5
0.1;0.0;0.0;-24.6;88.4
0.1;0.0;0.0;-24.3;88.1
0.1;0.0;0.0;-24.1;87.9
0.1;0.0;0.0;-23.8;87.8
0.1;0.0;0.0;-23.6;87.5
0.1;0.0;0.0;-23.3;87.3
0.1;0.0;0.0;-23.0;87.1
0.1;0.0;0.0;-22.8;87.0
0.1;0.0;0.0;-22.6;86.8
0.2;0.0;0.0;-22.4;86.7
0.2;0.0;0.0;-22.2;86.6
0.2;0.0;0.0;-21.9;86.4
0.2;0.0;0.0;-21.7;86.3
0.2;0.0;0.0;-21.6;86.2
0.2;0.0;0.0;-21.4;86.1
0.2;0.0;0.0;-21.3;86.0
0.2;0.0;0.0;-21.0;85.9
0.2;0.0;0.0;-20.9;85.8
0.2;0.0;0.0;-20.8;85.8
0.2;0.0;0.0;-20.6;85.8
0.2;0.0;0.0;-20.5;85.8
0.2;0.0;0.0;-20.4;85.7
0.2;0.0;0.0;-20.3;85.7
0.2;0.0;0.0;-20.2;85.7
0.2;0.0;0.0;-20.0;85.6
0.2;0.0;0.0;-19.9;85.6
0.2;0.0;0.0;-19.8;85.6
0.2;0.0;0.0;-19.8;85.6
0.2;0.0;0.0;-19.7;85.5
0.2;0.0;0.0;-19.6;85.5
0.2;0.0;0.0;-19.6;85.5
0.2;0.0;0.0;-19.5;85.4
0.2;0.0;0.0;-19.5;85.3
0.2;0.0;0.0;-19.5;85.3
0.2;0.0;0.0;-19.5;85.3
0.2;0.0;0.0;-19.4;85.2
0.2;0.0;0.0;-19.4;85.1
0.2;0.0;0.0;-19.4;85.0
0.2;0.0;0.0;-19.4;84.9
0.2;0.0;0.0;-19.4;84.8
0.2;0.0;0.0;-19.4;84.7
0.2;0.0;0.0;-19.3;84.7
0.2;0.0;0.0;-19.3;84.6
0.2;0.0;0.0;-19.2;84.5
0.2;0.0;0.0;-19.1;84.5
0.2;0.0;0.0;-19.1;84.3
0.2;0.0;0.0;-19.0;84.2
0.2;0.0;0.0;-18.9;84.2
0.2;0.0;0.0;-18.8;84.1
0.2;0.0;0.0;-18.8;84.0
0.2;0.0;0.0;-18.7;84.0
0.2;0.0;0.0;-18.7;84.0
0.2;0.0;0.0;-18.6;84.1
0.2;0.0;0.0;-18.6;84.1
0.2;0.0;0.0;-18.6;84.1
0.3;0.0;0.0;-18.6;84.1
0.3;0.0;0.0;-18.6;84.1
0.3;0.0;0.0;-18.7;84.2
0.3;0.0;0.0;-18.7;84.2
0.3;0.0;0.0;-18.7;84.3
0.3;0.0;0.0;-18.7;84.4
0.3;0.0;0.0;-18.7;84.5
0.3;0.0;0.0;-18.7;84.6
0.3;0.0;0.0;-18.7;84.8
0.3;0.0;0.0;-18.8;84.9
0.3;0.0;0.0;-18.8;85.0
0.3;0.0;0.0;-18.7;85.2
0.3;0.0;0.0;-18.7;85.3
0.3;0.0;0.0;-18.6;85.4
0.3;0.0;0.0;-18.5;85.5
0.3;0.0;0.0;-18.4;85.6
0.3;0.0;0.0;-18.4;85.7
0.3;0.0;0.0;-18.3;85.8
0.3;0.0;0.0;-18.3;86.0
0.3;0.0;0.0;-18.3;86.0
0.3;0.0;0.0;-18.3;86.0
0.3;0.0;0.0;-18.3;86.0
