Time;Accel_X;Accel_Y;Gyro_X;Gyro_Y
0.1;0.0;0.0;0.0;0.0
0.1;0.0;0.0;-11.6;77.6
0.1;0.0;0.0;0.0;0.0
0.1;0.0;0.0;-11.7;78.0
0.1;0.0;0.0;-11.7;78.2
0.1;0.0;0.0;-11.7;78.3
0.1;0.0;0.0;-11.8;78.4
0.1;0.0;0.0;-11.8;78.6
0.1;0.0;0.0;-11.8;78.7
0.1;0.0;0.0;-11.8;78.8
0.1;0.0;0.0;0.0;0.0
0.1;0.0;-11.0;78.9;0.0
0.1;0.0;0.0;-11.9;78.9
0.1;0.0;0.0;-12.0;79.0
0.1;0.0;0.0;-12.1;79.0
0.1;0.0;0.0;-12.2;79.0
0.1;0.0;0.0;-12.3;79.0
0.1;0.0;0.0;-12.5;79.1
0.1;0.0;0.0;-12.6;79.1
0.1;0.0;0.0;-12.6;79.1
0.1;0.0;0.0;-12.7;79.1
0.1;0.0;0.0;-12.8;79.1
0.1;0.0;0.0;-13.0;79.1
0.1;0.0;0.0;-13.2;79.1
0.1;0.0;0.0;-13.3;79.0
0.1;0.0;0.0;-13.6;78.8
0.1;0.0;0.0;-13.7;78.6
0.1;0.0;0.0;-13.8;78.5
0.1;0.0;0.0;-13.9;78.3
0.1;0.0;0.0;-14.1;78.1
0.1;0.0;0.0;-14.1;77.9
0.1;0.0;0.0;-14.2;77.8
0.1;0.0;0.0;-14.1;77.6
0.1;0.0;0.0;-14.1;77.4
0.1;0.0;0.0;-14.1;77.3
0.1;0.0;0.0;-14.0;77.2
0.1;0.0;0.0;-14.0;77.1
0.1;0.0;0.0;-13.9;77.0
0.1;0.0;0.0;-13.8;76.8
0.2;0.0;0.0;-13.7;76.7
0.2;0.0;0.0;-13.6;76.7
0.2;0.0;0.0;-13.5;76.5
0.2;0.0;0.0;-13.4;76.5
0.2;0.0;0.0;-13.3;76.4
0.2;0.0;0.0;-13.1;76.4
0.2;0.0;0.0;-13.0;76.3
0.2;0.0;0.0;-12.9;76.3
0.2;0.0;0.0;-12.8;76.3
0.2;0.0;0.0;-12.8;76.3
0.2;0.0;0.0;-12.7;76.2
0.2;0.0;0.0;-12.6;76.2
0.2;0.0;0.0;-12.6;76.1
0.2;0.0;0.0;-12.5;76.0
0.2;0.0;0.0;-12.5;76.0
0.2;0.0;0.0;-12.5;75.9
0.2;0.0;0.0;-12.4;75.8
0.2;0.0;0.0;-12.4;75.7
0.2;0.0;0.0;-12.4;75.5
0.2;0.0;0.0;-12.3;75.5
0.2;0.0;0.0;-12.3;75.4
0.2;0.0;0.0;-12.2;75.2
0.2;0.0;0.0;-12.2;75.1
0.2;0.0;0.0;-12.2;75.0
0.2;0.0;0.0;-12.1;74.9
0.2;0.0;0.0;-12.1;74.7
0.2;0.0;0.0;-12.0;74.6
0.2;0.0;0.0;-12.0;74.4
0.2;0.0;0.0;-12.0;74.2
0.2;0.0;0.0;-11.9;74.1
0.2;0.0;0.0;-11.9;74.0
0.2;0.0;0.0;-11.9;73.9
0.2;0.0;0.0;-11.9;73.8
0.2;0.0;0.0;-11.8;73.6
0.2;0.0;0.0;-11.8;73.5
0.2;0.0;0.0;-11.9;73.4
0.2;0.0;0.0;-11.9;73.3
0.2;0.0;0.0;-11.9;73.1
0.2;0.0;0.0;-11.9;73.0
0.2;0.0;0.0;-11.9;72.9
0.2;0.0;0.0;-12.1;72.8
0.2;0.0;0.0;-12.3;72.6
0.2;0.0;0.0;-12.4;72.6
