Time;Accel_X;Accel_Y;Gyro_X;Gyro_Y
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;-1.0;-1.0;-30.9;147.2
4.5;0.0;0.0;-30.9;147.2
4.5;0.0;0.0;-30.9;147.2
4.5;0.0;0.0;-30.9;147.2
4.5;0.0;0.0;-30.9;147.2
4.5;0.0;0.0;-30.9;147.2
4.5;0.0;0.0;-30.9;147.2
4.5;0.0;0.0;-30.9;147.2
4.5;0.0;0.0;-30.9;147.2
4.5;0.0;0.0;-30.8;147.2
4.5;0.0;0.0;-30.8;147.3
4.5;0.0;0.0;-30.8;147.3
4.5;0.0;0.0;-30.8;147.3
4.5;0.0;0.0;-30.8;147.3
4.5;0.0;0.0;-30.8;147.4
4.5;0.0;0.0;-30.8;147.4
4.5;0.0;0.0;-30.8;147.4
4.5;0.0;0.0;-30.8;147.3
4.5;0.0;0.0;-30.9;147.3
4.5;0.0;0.0;-30.8;147.3
4.5;0.0;0.0;-30.9;147.3
4.5;0.0;0.0;-30.8;147.3
4.5;0.0;0.0;-30.8;147.3
4.5;0.0;0.0;-30.8;147.3
4.5;0.0;0.0;-30.7;147.3
4.5;0.0;0.0;-30.8;147.3
4.5;0.0;0.0;-30.8;147.3
4.5;0.0;0.0;-30.9;147.2
4.5;0.0;0.0;-30.9;147.2
4.6;0.0;0.0;-30.9;147.2
4.6;0.0;0.0;-30.9;147.1
4.6;0.0;0.0;-30.9;147.1
4.6;0.0;0.0;-30.9;147.1
4.6;0.0;0.0;-30.9;147.1
4.6;0.0;0.0;-30.9;147.1
4.6;0.0;0.0;-30.9;147.2
4.6;0.0;0.0;-30.9;147.2
4.6;0.0;0.0;-31.0;147.2
4.6;0.0;0.0;-31.0;147.3
4.6;0.0;0.0;-30.9;147.3
4.6;0.0;0.0;-30.9;147.3
4.6;0.0;0.0;-30.9;147.4
4.6;0.0;0.0;-30.9;147.4
4.6;0.0;0.0;-30.9;147.3
4.6;0.0;0.0;-30.9;147.3
4.6;0.0;0.0;-30.9;147.3
4.6;0.0;0.0;-30.9;147.3
4.6;0.0;0.0;-30.9;147.3
4.6;0.0;0.0;-30.9;147.3
4.6;0.0;0.0;-30.9;147.3
4.6;0.0;0.0;-30.9;147.2
4.6;0.0;0.0;-30.9;147.2
4.6;0.0;0.0;-30.8;147.2
4.6;0.0;0.0;-30.9;147.3
4.6;0.0;0.0;-30.9;147.3
4.6;0.0;0.0;-30.9;147.3
4.6;0.0;0.0;-30.9;147.3
4.6;0.0;0.0;-30.9;147.2
4.6;0.0;0.0;-30.9;147.2
4.6;0.0;0.0;-30.9;147.2
4.6;0.0;0.0;-30.9;147.3
4.6;0.0;0.0;-30.9;147.2
4.6;0.0;0.0;-30.9;147.2
4.6;0.0;0.0;-30.9;147.2
