Time;Accel_X;Accel_Y;Gyro_X;Gyro_Y
1.6934;-0.1891;0.1444;-4.4600;-80.7800
1.6969;-2.0854;0.3652;-3.8800;-79.9100
1.6969;-0.9047;0.2792;-3.8800;-79.9100
1.7023;-0.5135;0.2370;-3.8800;-79.9100
1.7032;-0.4338;0.2245;-3.8800;-79.9100
1.7071;-0.3203;0.2018;-3.8800;-79.9100
1.7081;-1.2944;-0.3858;8.0600;101.4300
1.7111;-0.9926;-0.3483;8.0600;101.4300
1.7142;-0.8565;-0.3304;8.0600;101.4300
1.7162;-0.6324;-0.2968;8.0600;101.4300
1.7181;-0.5449;-0.2812;8.0600;101.4300
1.7219;-0.4717;-0.2663;8.0600;101.4300
1.7228;-0.1870;-0.1743;8.0600;101.4300
1.7261;-0.1709;-0.1658;8.0600;101.4300
1.7324;-0.1570;-0.1578;8.0600;101.4300
1.7324;-1.5334;1.2626;-2.2200;113.2800
1.7353;-1.3439;1.1713;-2.2200;113.2800
1.7383;-0.4357;0.5410;-2.2200;113.2800
1.7392;-0.3296;0.4254;-2.2200;113.2800
1.7428;-0.2902;0.3790;-2.2200;113.2800
1.7458;-0.2301;0.3045;-2.2200;113.2800
1.7478;-0.2070;0.2747;-2.2200;113.2800
1.7498;-0.1874;0.2490;-2.2200;113.2800
1.7529;-1.1111;0.7612;-10.6900;124.4200
1.7549;-0.9461;0.6745;-10.6900;124.4200
1.7578;-0.6788;0.5274;-10.6900;124.4200
1.7607;-0.5770;0.4672;-10.6900;124.4200
1.7633;-0.4251;0.3698;-10.6900;124.4200
1.7652;-0.2853;0.2686;-10.6900;124.4200
1.7681;-0.2536;0.2436;-10.6900;124.4200
1.7711;-0.2271;0.2219;-10.6900;124.4200
1.7741;-0.1854;0.1863;-10.6900;124.4200
1.7760;-0.1690;0.1717;-10.6900;124.4200
1.7809;-1.0389;1.2822;-23.3700;128.7000
1.7837;-0.9422;1.1681;-23.3700;128.7000
1.7875;-0.7564;0.9341;-23.3700;128.7000
1.7885;-0.6725;0.8240;-23.3700;128.7000
1.7905;-0.5965;0.7232;-23.3700;128.7000
1.7940;-0.4696;0.5546;-23.3700;128.7000
1.7969;-0.4179;0.4868;-23.3700;128.7000
1.7989;-0.3344;0.3793;-23.3700;128.7000
1.8034;-0.3010;0.3372;-23.3700;128.7000
1.8066;-0.2720;0.3014;-23.3700;128.7000
1.8076;-0.2249;0.2444;-23.3700;128.7000
1.8093;-0.8766;1.9324;-45.0300;123.3300
1.8138;-0.7349;1.4970;-45.0300;123.3300
1.8148;-0.6673;1.2719;-45.0300;123.3300
1.8178;-0.4435;0.6143;-45.0300;123.3300
1.8206;-0.2495;0.2532;-45.0300;123.3300
1.8223;-0.1803;0.1658;-45.0300;123.3300
1.8263;-0.1675;0.1515;-45.0300;123.3300
1.8283;1.7937;-1.6109;-22.9600;76.1500
1.8303;1.4482;-1.2726;-22.9600;76.1500
1.8349;0.7763;-0.6842;-22.9600;76.1500
1.8349;0.5585;-0.5007;-22.9600;76.1500
1.8388;0.4779;-0.4323;-22.9600;76.1500
1.8408;0.5969;-0.6039;-1.9600;-130.8000
1.8438;0.2373;-0.2219;-1.9600;-130.8000
1.8465;0.2109;-0.1964;-1.9600;-130.8000
1.8484;0.1706;-0.1579;-1.9600;-130.8000
1.8519;0.1549;-0.1431;-1.9600;-130.8000
1.8528;0.1299;-0.1197;-1.9600;-130.8000
1.8578;0.2585;-0.3030;-3.8400;-127.6000
1.8578;0.2228;-0.2589;-3.8400;-127.6000
1.8607;0.2074;-0.2400;-3.8400;-127.6000
1.8644;0.1809;-0.2074;-3.8400;-127.6000
1.8684;0.1694;-0.1934;-3.8400;-127.6000
1.8694;0.1494;-0.1691;-3.8400;-127.6000
1.8719;0.1328;-0.1491;-3.8400;-127.6000
1.8739;0.1255;-0.1404;-3.8400;-127.6000
1.8769;0.1127;-0.1251;-3.8400;-127.6000
1.8788;0.1070;-0.1185;-3.8400;-127.6000
1.8829;-2.7617;0.3804;1.1000;37.4300
1.8858;-1.6047;0.3201;1.1000;37.4300
1.8858;-0.9783;0.2847;1.1000;37.4300
1.8893;-0.7687;0.2684;1.1000;37.4300
1.8928;-0.6135;0.2532;1.1000;37.4300
1.8948;-0.1986;0.1711;1.1000;37.4300
1.8967;-0.1445;0.1466;1.1000;37.4300
1.8987;-3.6089;-0.0175;6.1300;178.0700
1.9007;-2.6359;-0.0167;6.1300;178.0700
1.9043;-1.2281;-0.0153;6.1300;178.0700
1.9061;-0.6352;-0.0142;6.1300;178.0700
1.9092;-0.2631;-0.0123;6.1300;178.0700
1.9112;-0.2241;-0.0119;6.1300;178.0700
1.9142;-0.0934;-0.0094;6.1300;178.0700
1.9172;-1.2713;1.9227;-47.2400;-124.3000
1.9208;-0.9962;1.6954;-47.2400;-124.3000
1.9208;-0.8683;1.5474;-47.2400;-124.3000
1.9247;-0.6516;1.2159;-47.2400;-124.3000
1.9295;-0.5646;1.0525;-47.2400;-124.3000
1.9295;-0.1645;0.2275;-47.2400;-124.3000
1.9323;8.8232;0.3473;7.2900;-143.9100
1.9362;6.2129;0.3142;7.2900;-143.9100
1.9371;1.6417;0.2599;7.2900;-143.9100
1.9397;0.1784;0.1484;7.2900;-143.9100
1.9442;0.1532;0.1387;7.2900;-143.9100
1.9442;0.1336;0.1299;7.2900;-143.9100
1.9471;0.1056;0.1147;7.2900;-143.9100
1.9491;9.6520;-8.7563;-21.1000;-98.2600
1.9521;3.3132;-4.2019;-21.1000;-98.2600
1.9543;1.5895;-2.1677;-21.1000;-98.2600
1.9571;0.8897;-1.1908;-21.1000;-98.2600
1.9590;0.4074;-0.5102;-21.1000;-98.2600
1.9622;0.3090;-0.3777;-21.1000;-98.2600
1.9651;0.2016;-0.2383;-21.1000;-98.2600
1.9670;0.1130;-0.1286;-21.1000;-98.2600
1.9710;0.1011;-0.1144;-21.1000;-98.2600
1.9741;0.0831;-0.0931;-21.1000;-98.2600
1.9751;0.0761;-0.0849;-21.1000;-98.2600
1.9780;-3.9838;10.1716;9.0900;-37.5900
1.9815;-0.3596;0.1930;9.0900;-37.5900
1.9831;-0.2990;0.1630;9.0900;-37.5900
1.9850;-0.2183;0.1229;9.0900;-37.5900
1.9870;-0.1907;0.1089;9.0900;-37.5900
1.9899;-0.1503;0.0882;9.0900;-37.5900
1.9938;-0.1352;0.0803;9.0900;-37.5900
1.9948;-1.6570;1.9026;50.7100;-63.5800
1.9977;-0.9575;1.3758;50.7100;-63.5800
2.0018;-0.6237;1.0015;50.7100;-63.5800
2.0023;-0.3366;0.5753;50.7100;-63.5800
2.0062;-0.2669;0.4560;50.7100;-63.5800
2.0072;-0.0891;0.1393;50.7100;-63.5800
2.0101;-0.0750;0.1152;50.7100;-63.5800
2.0136;2.1326;-3.1200;-16.5100;-70.0400
2.0156;1.6890;-1.5090;-16.5100;-70.0400
2.0186;0.3437;-0.1677;-16.5100;-70.0400
2.0218;0.2927;-0.1444;-16.5100;-70.0400
2.0229;0.2210;-0.1119;-16.5100;-70.0400
2.0248;0.1952;-0.1002;-16.5100;-70.0400
2.0287;0.1741;-0.0905;-16.5100;-70.0400
2.0307;2.5975;-3.2464;-27.9600;-70.4600
2.0342;2.1057;-2.5650;-27.9600;-70.4600
2.0361;1.6346;-1.9021;-27.9600;-70.4600
2.0381;0.9476;-0.9984;-27.9600;-70.4600
2.0436;0.7331;-0.7448;-27.9600;-70.4600
2.0466;0.2393;-0.2245;-27.9600;-70.4600
2.0476;0.2096;-0.1960;-27.9600;-70.4600
2.0495;0.1658;-0.1544;-27.9600;-70.4600
2.0542;0.1354;-0.1258;-27.9600;-70.4600
2.0552;0.1236;-0.1148;-27.9600;-70.4600
2.0572;-0.5059;2.8087;-14.3100;-67.2200
2.0601;-0.4619;2.2447;-14.3100;-67.2200
2.0706;-0.3850;1.2727;-14.3100;-67.2200
2.0772;-0.3519;0.9530;-14.3100;-67.2200
2.0772;-0.2954;0.5697;-14.3100;-67.2200
2.0800;-0.2715;0.4572;-14.3100;-67.2200
2.0921;-0.2310;0.3143;-14.3100;-67.2200
2.0931;-0.2138;0.2677;-14.3100;-67.2200
2.0975;-0.1845;0.2025;-14.3100;-67.2200
2.0985;-0.1720;0.1792;-14.3100;-67.2200
2.1004;-0.1506;0.1441;-14.3100;-67.2200
2.1039;-0.1413;0.1307;-14.3100;-67.2200
2.1078;-0.0108;2.8287;-1.0200;-64.5500
2.1088;-0.0102;2.4454;-1.0200;-64.5500
2.1118;-0.0092;1.5891;-1.0200;-64.5500
2.1148;-0.0087;1.2306;-1.0200;-64.5500
2.1183;-0.0083;0.9516;-1.0200;-64.5500
2.1218;-0.0071;0.3980;-1.0200;-64.5500
2.1218;-0.0068;0.3350;-1.0200;-64.5500
2.1248;-0.0056;0.1548;-1.0200;-64.5500
2.1258;-0.0053;0.1281;-1.0200;-64.5500
2.1288;-0.0051;0.1175;-1.0200;-64.5500
2.1307;0.6692;-1.0818;-7.0700;-70.2300
2.1342;0.6462;-0.9687;-7.0700;-70.2300
2.1362;0.2826;-0.1777;-7.0700;-70.2300
2.1394;0.2494;-0.1515;-7.0700;-70.2300
2.1439;1.6438;-1.5226;-12.6000;-84.8300
2.1439;1.3644;-1.2299;-12.6000;-84.8300
2.1478;0.1627;-0.1528;-12.6000;-84.8300
2.1498;2.5906;-1.1655;-14.0400;-102.4600
2.1529;2.1208;-1.0420;-14.0400;-102.4600
2.1558;1.6616;-0.9216;-14.0400;-102.4600
2.1567;0.1261;-0.1650;-14.0400;-102.4600
2.1602;2.0757;0.6331;-9.5100;-114.6100
2.1642;1.8415;0.5833;-9.5100;-114.6100
2.1651;1.3322;0.4914;-9.5100;-114.6100
2.1686;1.1012;0.4501;-9.5100;-114.6100
2.1706;0.9041;0.4121;-9.5100;-114.6100
2.1809;0.6151;0.3460;-9.5100;-114.6100
2.1809;0.5141;0.3176;-9.5100;-114.6100
2.1840;0.3714;0.2690;-9.5100;-114.6100
2.1859;0.3210;0.2483;-9.5100;-114.6100
2.1906;0.2470;0.2130;-9.5100;-114.6100
2.1906;0.2196;0.1980;-9.5100;-114.6100
2.1947;0.1775;0.1722;-9.5100;-114.6100
2.1984;0.1611;0.1611;-9.5100;-114.6100
2.1984;0.1471;0.1510;-9.5100;-114.6100
2.2020;-1.6122;3.3726;1.1800;-125.0100
2.2038;-1.3970;2.7477;1.1800;-125.0100
2.2058;-0.9969;1.5268;1.1800;-125.0100
2.2087;-0.8326;1.1113;1.1800;-125.0100
2.2119;-0.2479;0.2075;1.1800;-125.0100
2.2148;-0.2213;0.1826;1.1800;-125.0100
2.2167;-0.1990;0.1623;1.1800;-125.0100
2.2197;-0.1639;0.1316;1.1800;-125.0100
2.2218;-0.1499;0.1198;1.1800;-125.0100
2.2254;-2.6171;-0.0252;0.8500;-132.7000
2.2275;-0.7643;-1.1255;-5.9700;-140.5400
2.2295;-0.6193;-0.9547;-5.9700;-140.5400
2.2331;-0.4246;-0.6802;-5.9700;-140.5400
2.2350;-0.3593;-0.5766;-5.9700;-140.5400
2.2370;-0.2676;-0.4231;-5.9700;-140.5400
2.2415;-0.7221;-0.0884;-6.9200;-148.7700
2.2431;-0.2286;-0.0620;-6.9200;-148.7700
2.2450;-0.2001;-0.0589;-6.9200;-148.7700
2.2481;-0.1770;-0.0561;-6.9200;-148.7700
2.2510;-0.1424;-0.0511;-6.9200;-148.7700
2.2540;-0.1292;-0.0489;-6.9200;-148.7700
2.2560;-1.2917;1.6521;-9.0700;29.9100
2.2580;-0.9209;1.3446;-9.0700;29.9100
2.2609;-0.5219;0.8652;-9.0700;29.9100
2.2635;-0.4137;0.6984;-9.0700;29.9100
2.2664;-0.1599;0.2551;-9.0700;29.9100
2.2684;-0.1429;0.2249;-9.0700;29.9100
2.2704;-0.1289;0.2001;-9.0700;29.9100
2.2749;-0.1069;0.1620;-9.0700;29.9100
2.2759;-0.5018;-2.4160;25.1100;130.1100
2.2788;-0.4210;-1.7273;25.1100;130.1100
2.2808;-0.3856;-1.3907;25.1100;130.1100
2.2854;-0.2343;-0.3927;25.1100;130.1100
2.2864;-0.1878;-0.2504;25.1100;130.1100
2.2918;-0.1752;-0.2205;25.1100;130.1100
2.2918;-0.1535;-0.1756;25.1100;130.1100
2.2938;-0.1442;-0.1585;25.1100;130.1100
2.2958;-0.9053;-0.6922;47.5200;176.6700
2.2998;-0.7303;-0.5369;47.5200;176.6700
2.3019;-0.5956;-0.4286;47.5200;176.6700
2.3049;-0.4129;-0.2935;47.5200;176.6700
2.3069;-0.2056;-0.1499;47.5200;176.6700
2.3098;-0.2588;-2.3321;-56.1800;-1.7900
2.3119;-0.2177;-1.7313;-56.1800;-1.7900
2.3158;-0.2006;-1.4223;-56.1800;-1.7900
2.3185;-0.1854;-1.1479;-56.1800;-1.7900
2.3205;-0.1393;-0.5009;-56.1800;-1.7900
2.3232;-0.1226;-0.3565;-56.1800;-1.7900
2.3250;-0.0925;-0.1863;-56.1800;-1.7900
2.3279;-0.0837;-0.1523;-56.1800;-1.7900
2.3319;-0.0798;-0.1390;-56.1800;-1.7900
2.3329;6.2054;-3.5774;-57.5400;-84.4100
2.3376;4.2701;-2.6711;-57.5400;-84.4100
2.3406;1.4357;-1.2819;-57.5400;-84.4100
2.3406;0.2778;-0.3283;-57.5400;-84.4100
2.3441;0.1939;-0.2327;-57.5400;-84.4100
2.3473;0.1670;-0.2010;-57.5400;-84.4100
2.3490;0.1292;-0.1559;-57.5400;-84.4100
2.3540;10.1860;-6.0392;-44.7400;-85.9000
2.3540;3.1324;-3.1149;-44.7400;-85.9000
2.3585;1.4683;-1.8875;-44.7400;-85.9000
2.3620;0.5341;-0.7828;-44.7400;-85.9000
2.3620;0.3817;-0.5592;-44.7400;-85.9000
2.3650;0.1394;-0.1927;-44.7400;-85.9000
2.3690;0.1220;-0.1670;-44.7400;-85.9000
2.3700;0.1082;-0.1468;-44.7400;-85.9000
2.3739;0.0877;-0.1171;-44.7400;-85.9000
2.3759;0.0626;6.0628;-31.3400;-70.6800
2.3794;0.0545;3.1668;-31.3400;-70.6800
2.3804;0.0511;1.9225;-31.3400;-70.6800
2.3840;0.0454;0.7942;-31.3400;-70.6800
2.3849;0.0430;0.5661;-31.3400;-70.6800
2.3899;0.0388;0.3356;-31.3400;-70.6800
2.3899;0.0276;0.1064;-31.3400;-70.6800
2.3938;0.0266;0.0969;-31.3400;-70.6800
2.3985;-5.1871;6.2067;-9.9300;-83.3200
2.3985;-2.9377;1.5451;-9.9300;-83.3200
2.4019;-1.9084;0.8806;-9.9300;-83.3200
2.4049;-0.2478;0.1480;-9.9300;-83.3200
2.4059;-0.1824;0.1145;-9.9300;-83.3200
2.4089;-0.1599;0.1024;-9.9300;-83.3200
2.4108;-0.1271;0.0842;-9.9300;-83.3200
2.4129;-0.1148;0.0771;-9.9300;-83.3200
2.4158;0.5255;0.5337;8.3800;-71.8200
2.4178;0.3113;0.2403;8.3800;-71.8200
2.4219;0.2774;0.2071;8.3800;-71.8200
2.4239;0.2243;0.1600;8.3800;-71.8200
2.4249;0.2033;0.1428;8.3800;-71.8200
2.4288;0.1853;0.1286;8.3800;-71.8200
2.4320;-0.1604;1.1697;17.6500;-72.3900
2.4320;-0.1405;0.7459;17.6500;-72.3900
2.4349;-0.1320;0.6046;17.6500;-72.3900
2.4369;-0.1172;0.4154;17.6500;-72.3900
2.4419;-0.1108;0.3519;17.6500;-72.3900
2.4429;-0.1049;0.3022;17.6500;-72.3900
2.4458;-0.0817;0.1649;17.6500;-72.3900
2.4468;-0.0781;0.1495;17.6500;-72.3900
2.4497;-0.0747;0.1365;17.6500;-72.3900
2.4519;-2.2776;-0.1442;20.2500;-78.4800
2.4558;-2.0620;-0.1334;20.2500;-78.4800
2.4587;-1.5393;-0.1154;20.2500;-78.4800
2.4597;-0.5819;-0.0845;20.2500;-78.4800
2.4629;-0.4867;-0.0800;20.2500;-78.4800
2.4654;-0.2673;-0.0654;20.2500;-78.4800
2.4684;-0.2102;-0.0597;20.2500;-78.4800
2.4703;-0.1887;-0.0572;20.2500;-78.4800
2.4738;-1.4578;-0.0114;23.6100;-83.7300
2.4779;-1.2586;-0.0110;23.6100;-83.7300
2.4788;-0.9019;-0.0102;23.6100;-83.7300
2.4808;-0.7581;-0.0099;23.6100;-83.7300
2.4844;-0.3459;-0.0085;23.6100;-83.7300
2.4863;-0.2678;-0.0080;23.6100;-83.7300
2.4920;-0.2385;-0.0078;23.6100;-83.7300
2.4920;-0.1599;-0.0070;23.6100;-83.7300
2.4955;-0.1467;-0.0069;23.6100;-83.7300
2.4975;-0.9171;0.4741;31.6500;-80.5000
2.4994;-0.7489;0.4568;31.6500;-80.5000
2.5023;-0.6163;0.4393;31.6500;-80.5000
2.5049;-0.4318;0.4041;31.6500;-80.5000
2.5068;-0.1746;0.2891;31.6500;-80.5000
2.5097;-0.1585;0.2747;31.6500;-80.5000
2.5143;-1.3501;0.1974;-36.1800;104.3200
2.5143;-1.1784;0.1878;-36.1800;104.3200
2.5192;-0.8666;0.1702;-36.1800;104.3200
