Time;Accel_X;Accel_Y;Gyro_X;Gyro_Y
0.0029;0.0238;-0.1912;4.8500;80.2300
0.0029;0.0235;-0.1819;4.8500;80.2300
0.0029;0.0233;-0.1773;4.8500;80.2300
0.0029;0.0772;-0.3746;-6.0200;-99.6500
0.0029;0.0760;-0.3542;-6.0200;-99.6500
0.0029;0.0731;-0.3020;-6.0200;-99.6500
0.0029;0.0725;-0.2916;-6.0200;-99.6500
0.0029;0.0713;-0.2713;-6.0200;-99.6500
0.0029;0.0708;-0.2614;-6.0200;-99.6500
0.0029;0.0696;-0.2423;-6.0200;-99.6500
0.0029;0.0690;-0.2332;-6.0200;-99.6500
0.0029;0.0032;-0.1999;6.2200;80.2000
0.0029;0.0031;-0.1921;6.2200;80.2000
0.0039;0.0031;-0.1846;6.2200;80.2000
0.0039;0.0031;-0.1705;6.2200;80.2000
0.0039;-0.0102;-0.2206;6.9800;80.6100
0.0039;-0.0101;-0.2053;6.9800;80.6100
0.0039;-0.0100;-0.1980;6.9800;80.6100
0.0039;-0.0099;-0.1841;6.9800;80.6100
0.0039;-0.0098;-0.1775;6.9800;80.6100
0.0039;-0.0097;-0.1650;6.9800;80.6100
0.0039;-0.0092;-0.1286;6.9800;80.6100
0.0039;-0.0092;-0.1242;6.9800;80.6100
0.0039;-0.0298;-0.2149;7.5900;80.3700
0.0039;-0.0296;-0.2076;7.5900;80.3700
0.0039;-0.0293;-0.1937;7.5900;80.3700
0.0039;-0.0291;-0.1870;7.5900;80.3700
0.0039;-0.0287;-0.1743;7.5900;80.3700
0.0039;-0.0285;-0.1683;7.5900;80.3700
0.0039;-0.0283;-0.1625;7.5900;80.3700
0.0039;-0.0270;-0.1276;7.5900;80.3700
0.0039;-0.0267;-0.1193;7.5900;80.3700
0.0039;-0.0265;-0.1154;7.5900;80.3700
0.0039;-0.0356;-0.2173;8.2700;80.3700
0.0039;-0.0354;-0.2101;8.2700;80.3700
0.0039;-0.0351;-0.2031;8.2700;80.3700
0.0039;-0.0347;-0.1896;8.2700;80.3700
0.0039;-0.0338;-0.1651;8.2700;80.3700
0.0039;-0.0336;-0.1595;8.2700;80.3700
0.0039;-0.0331;-0.1489;8.2700;80.3700
0.0039;-0.0329;-0.1439;8.2700;80.3700
0.0039;-0.0325;-0.1344;8.2700;80.3700
0.0039;0.0022;-0.1223;-8.3000;-99.4500
0.0039;0.0022;-0.1147;-8.3000;-99.4500
0.0049;0.0022;-0.1111;-8.3000;-99.4500
0.0049;0.0021;-0.0981;-8.3000;-99.4500
0.0049;0.0021;-0.0952;-8.3000;-99.4500
0.0049;0.0021;-0.0897;-8.3000;-99.4500
0.0049;0.0020;-0.0736;-8.3000;-99.4500
0.0049;0.0020;-0.0716;-8.3000;-99.4500
0.0049;0.0351;0.0888;-7.3300;-98.9100
0.0049;0.0349;0.0865;-7.3300;-98.9100
0.0049;0.0347;0.0842;-7.3300;-98.9100
0.0049;0.0343;0.0800;-7.3300;-98.9100
0.0049;0.0329;0.0674;-7.3300;-98.9100
0.0049;0.0323;0.0628;-7.3300;-98.9100
0.0049;0.0319;0.0600;-7.3300;-98.9100
0.0049;0.0318;0.0587;-7.3300;-98.9100
0.0049;-0.0136;0.2648;6.1000;81.5900
0.0049;-0.0135;0.2586;6.1000;81.5900
0.0049;-0.0127;0.1975;6.1000;81.5900
0.0049;-0.0127;0.1918;6.1000;81.5900
0.0049;-0.0125;0.1808;6.1000;81.5900
0.0049;-0.0124;0.1754;6.1000;81.5900
0.0049;-0.0124;0.1702;6.1000;81.5900
0.0049;-0.0468;0.2740;5.4400;82.6900
0.0049;-0.0465;0.2656;5.4400;82.6900
0.0049;-0.0444;0.2028;5.4400;82.6900
0.0049;-0.0442;0.1958;5.4400;82.6900
0.0049;-0.0439;0.1890;5.4400;82.6900
0.0049;-0.0434;0.1761;5.4400;82.6900
0.0049;-0.0431;0.1699;5.4400;82.6900
0.0049;-0.0426;0.1583;5.4400;82.6900
0.0049;-0.0424;0.1528;5.4400;82.6900
0.0049;-0.0565;0.2030;4.7800;83.0500
0.0049;-0.0558;0.1883;4.7800;83.0500
0.0049;-0.0554;0.1814;4.7800;83.0500
0.0049;-0.0551;0.1747;4.7800;83.0500
0.0049;-0.0544;0.1621;4.7800;83.0500
0.0049;-0.0540;0.1562;4.7800;83.0500
0.0049;-0.0537;0.1505;4.7800;83.0500
0.0049;-0.0523;0.1302;4.7800;83.0500
0.0049;-0.0676;0.1007;4.9200;82.9500
0.0049;-0.0671;0.0973;4.9200;82.9500
0.0049;-0.0662;0.0909;4.9200;82.9500
0.0049;-0.0658;0.0880;4.9200;82.9500
0.0049;-0.0654;0.0852;4.9200;82.9500
0.0049;-0.0645;0.0799;4.9200;82.9500
0.0049;-0.0618;0.0668;4.9200;82.9500
0.0049;-0.0609;0.0631;4.9200;82.9500
0.0049;-0.0605;0.0614;4.9200;82.9500
0.0049;-0.0600;0.0598;4.9200;82.9500
0.0049;-0.0786;-0.1764;6.3800;82.3400
0.0049;-0.0781;-0.1717;6.3800;82.3400
0.0049;-0.0740;-0.1412;6.3800;82.3400
0.0049;-0.0734;-0.1373;6.3800;82.3400
0.0064;-0.0728;-0.1335;6.3800;82.3400
0.0064;-0.0717;-0.1262;6.3800;82.3400
0.0064;-0.0711;-0.1227;6.3800;82.3400
0.0065;-0.0688;-0.1098;6.3800;82.3400
0.0065;-0.0985;-0.1511;6.6700;82.1500
0.0065;-0.0935;-0.1281;6.6700;82.1500
0.0065;-0.0926;-0.1246;6.6700;82.1500
0.0065;-0.0901;-0.1148;6.6700;82.1500
0.0065;-0.0893;-0.1117;6.6700;82.1500
0.0065;-0.0835;-0.0927;6.6700;82.1500
0.0065;0.0226;0.0382;5.8200;82.7500
0.0065;0.0224;0.0372;5.8200;82.7500
0.0065;0.0222;0.0363;5.8200;82.7500
0.0065;0.0218;0.0346;5.8200;82.7500
0.0065;0.0215;0.0338;5.8200;82.7500
0.0065;0.0213;0.0331;5.8200;82.7500
0.0065;0.0200;0.0284;5.8200;82.7500
0.0065;0.0196;0.0273;5.8200;82.7500
0.0065;0.0195;0.0268;5.8200;82.7500
0.0065;0.0193;0.0263;5.8200;82.7500
0.0065;0.0701;-0.1452;6.8200;82.3300
0.0065;0.0695;-0.1424;6.8200;82.3300
0.0065;0.0645;-0.1210;6.8200;82.3300
0.0065;0.0639;-0.1185;6.8200;82.3300
0.0074;0.0627;-0.1137;6.8200;82.3300
0.0074;0.0621;-0.1113;6.8200;82.3300
0.0074;0.0615;-0.1090;6.8200;82.3300
0.0074;0.0604;-0.1045;6.8200;82.3300
0.0074;-0.1674;-0.3215;8.4100;81.9000
0.0074;-0.1657;-0.3138;8.4100;81.9000
0.0074;-0.1622;-0.2982;8.4100;81.9000
0.0074;-0.1604;-0.2903;8.4100;81.9000
0.0074;-0.1586;-0.2824;8.4100;81.9000
0.0074;-0.1549;-0.2665;8.4100;81.9000
0.0074;-0.1436;-0.2208;8.4100;81.9000
0.0074;-0.1398;-0.2066;8.4100;81.9000
0.0074;-0.1379;-0.1998;8.4100;81.9000
0.0074;-0.1360;-0.1931;8.4100;81.9000
0.0074;-0.2398;-0.4714;10.3600;81.5000
0.0074;-0.2135;-0.3461;10.3600;81.5000
0.0074;-0.2096;-0.3293;10.3600;81.5000
0.0074;-0.2057;-0.3131;10.3600;81.5000
0.0074;-0.1978;-0.2825;10.3600;81.5000
0.0074;-0.1939;-0.2683;10.3600;81.5000
0.0074;-0.1900;-0.2547;10.3600;81.5000
0.0074;-0.1822;-0.2296;10.3600;81.5000
0.0074;0.0325;-0.5350;-12.1400;-99.9800
0.0074;0.0281;-0.3508;-12.1400;-99.9800
0.0074;0.0276;-0.3288;-12.1400;-99.9800
0.0074;0.0266;-0.2888;-12.1400;-99.9800
0.0074;0.0261;-0.2707;-12.1400;-99.9800
0.0074;0.0234;-0.1871;-12.1400;-99.9800
0.0074;0.2883;-0.1805;-11.8300;-100.0200
0.0074;0.2832;-0.1706;-11.8300;-100.0200
0.0074;0.2726;-0.1529;-11.8300;-100.0200
0.0074;0.2672;-0.1450;-11.8300;-100.0200
0.0074;0.2617;-0.1376;-11.8300;-100.0200
0.0074;0.2224;-0.0989;-11.8300;-100.0200
0.0084;0.2113;-0.0908;-11.8300;-100.0200
0.0084;0.2058;-0.0872;-11.8300;-100.0200
0.0084;0.1950;-0.0805;-11.8300;-100.0200
0.0084;0.1898;-0.0775;-11.8300;-100.0200
0.0084;0.2855;-0.0298;-11.4800;-99.0000
0.0084;0.2679;-0.0279;-11.4800;-99.0000
0.0084;0.2592;-0.0270;-11.4800;-99.0000
0.0084;0.2423;-0.0254;-11.4800;-99.0000
0.0084;0.2341;-0.0247;-11.4800;-99.0000
0.0084;0.2182;-0.0233;-11.4800;-99.0000
0.0084;0.2106;-0.0227;-11.4800;-99.0000
0.0084;0.1960;-0.0215;-11.4800;-99.0000
0.0084;0.1890;-0.0210;-11.4800;-99.0000
0.0084;0.1823;-0.0205;-11.4800;-99.0000
0.0084;0.1696;-0.0195;-11.4800;-99.0000
0.0084;0.0839;0.4630;-8.8400;-97.4800
0.0084;0.0782;0.4390;-8.8400;-97.4800
0.0084;0.0643;0.3601;-8.8400;-97.4800
0.0084;0.0624;0.3467;-8.8400;-97.4800
0.0084;0.0588;0.3202;-8.8400;-97.4800
0.0084;0.0571;0.3073;-8.8400;-97.4800
0.0084;0.0540;0.2822;-8.8400;-97.4800
0.0084;0.0525;0.2703;-8.8400;-97.4800
0.0084;-0.1003;0.7418;4.5000;82.8500
0.0084;-0.0978;0.6860;4.5000;82.8500
0.0084;-0.0931;0.5790;4.5000;82.8500
0.0084;-0.0908;0.5296;4.5000;82.8500
0.0084;-0.0865;0.4414;4.5000;82.8500
0.0084;-0.0844;0.4029;4.5000;82.8500
0.0084;0.0525;0.2004;-2.1700;-98.0700
0.0084;0.0514;0.1869;-2.1700;-98.0700
0.0084;0.0495;0.1637;-2.1700;-98.0700
0.0084;0.0485;0.1536;-2.1700;-98.0700
0.0084;0.0467;0.1361;-2.1700;-98.0700
0.0093;-0.1051;0.1945;1.7800;79.8200
0.0093;-0.0903;0.1272;1.7800;79.8200
0.0093;-0.0870;0.1157;1.7800;79.8200
0.0093;-0.0853;0.1105;1.7800;79.8200
0.0093;-0.0837;0.1056;1.7800;79.8200
0.0093;-0.0806;0.0968;1.7800;79.8200
0.0093;-0.0791;0.0929;1.7800;79.8200
0.0093;-0.1741;0.0169;2.1500;77.6000
0.0093;-0.1673;0.0158;2.1500;77.6000
0.0093;-0.1639;0.0153;2.1500;77.6000
0.0093;-0.1572;0.0144;2.1500;77.6000
0.0093;-0.1539;0.0140;2.1500;77.6000
0.0093;-0.1506;0.0136;2.1500;77.6000
0.0093;-0.1411;0.0125;2.1500;77.6000
0.0093;-0.0954;0.1494;1.3200;77.6300
0.0093;-0.0933;0.1460;1.3200;77.6300
0.0093;-0.0912;0.1426;1.3200;77.6300
0.0093;-0.0872;0.1360;1.3200;77.6300
0.0093;-0.0853;0.1328;1.3200;77.6300
0.0093;-0.0817;0.1265;1.3200;77.6300
0.0093;-0.0718;0.1096;1.3200;77.6300
0.0093;-0.0689;0.1045;1.3200;77.6300
0.0093;-0.0675;0.1020;1.3200;77.6300
0.0093;-0.0648;0.0973;1.3200;77.6300
0.0093;-0.0635;0.0950;1.3200;77.6300
0.0093;0.0727;0.3009;-0.0700;-101.0500
0.0093;0.0634;0.2493;-0.0700;-101.0500
0.0093;0.0622;0.2420;-0.0700;-101.0500
0.0093;0.0599;0.2277;-0.0700;-101.0500
0.0093;0.0587;0.2207;-0.0700;-101.0500
0.0093;0.0566;0.2071;-0.0700;-101.0500
0.0093;0.0556;0.2005;-0.0700;-101.0500
0.0093;0.0208;0.2914;0.6900;-100.9200
0.0093;0.0201;0.2715;0.6900;-100.9200
0.0103;0.0194;0.2523;0.6900;-100.9200
0.0103;0.0191;0.2431;0.6900;-100.9200
0.0103;0.0185;0.2252;0.6900;-100.9200
0.0103;0.0171;0.1856;0.6900;-100.9200
0.0103;0.0168;0.1785;0.6900;-100.9200
0.0103;0.0163;0.1652;0.6900;-100.9200
0.0103;0.0161;0.1590;0.6900;-100.9200
0.0103;-0.1832;0.3069;-1.6900;79.2700
0.0103;-0.1806;0.2952;-1.6900;79.2700
0.0103;-0.1779;0.2836;-1.6900;79.2700
0.0103;-0.1725;0.2614;-1.6900;79.2700
0.0103;-0.1563;0.2030;-1.6900;79.2700
0.0103;-0.1509;0.1865;-1.6900;79.2700
0.0103;-0.1482;0.1788;-1.6900;79.2700
0.0103;-0.1429;0.1645;-1.6900;79.2700
0.0103;-0.2659;-0.0426;-0.5600;77.8800
0.0103;-0.2551;-0.0395;-0.5600;77.8800
0.0103;-0.2441;-0.0369;-0.5600;77.8800
0.0103;-0.2386;-0.0356;-0.5600;77.8800
0.0103;-0.2331;-0.0345;-0.5600;77.8800
0.0103;-0.2220;-0.0324;-0.5600;77.8800
0.0103;-0.1951;-0.0280;-0.5600;77.8800
0.0103;-0.1848;-0.0265;-0.5600;77.8800
0.0103;-0.1798;-0.0259;-0.5600;77.8800
0.0103;0.0023;-0.0865;-0.1700;76.8300
0.0103;0.0020;-0.0784;-0.1700;76.8300
0.0103;0.0019;-0.0713;-0.1700;76.8300
0.0103;0.0018;-0.0696;-0.1700;76.8300
0.0103;0.0017;-0.0665;-0.1700;76.8300
0.0103;0.0017;-0.0650;-0.1700;76.8300
0.0103;0.0016;-0.0622;-0.1700;76.8300
0.0103;-0.0078;0.1209;-1.2400;75.6300
0.0113;-0.0077;0.1184;-1.2400;75.6300
0.0113;-0.0075;0.1159;-1.2400;75.6300
0.0113;-0.0073;0.1111;-1.2400;75.6300
0.0113;-0.0072;0.1088;-1.2400;75.6300
0.0113;-0.0069;0.1042;-1.2400;75.6300
0.0113;-0.0063;0.0898;-1.2400;75.6300
0.0113;-0.0062;0.0880;-1.2400;75.6300
0.0113;-0.0060;0.0843;-1.2400;75.6300
0.0113;-0.0183;-0.0651;-0.3500;74.8700
0.0113;-0.0178;-0.0625;-0.3500;74.8700
0.0113;-0.0165;-0.0555;-0.3500;74.8700
0.0113;-0.0161;-0.0534;-0.3500;74.8700
0.0113;-0.0159;-0.0524;-0.3500;74.8700
0.0113;-0.0157;-0.0514;-0.3500;74.8700
0.0113;-0.0153;-0.0495;-0.3500;74.8700
0.0113;-0.0050;-0.1452;0.2400;74.9100
0.0113;-0.0049;-0.1400;0.2400;74.9100
0.0113;-0.0048;-0.1374;0.2400;74.9100
0.0113;-0.0047;-0.1324;0.2400;74.9100
0.0113;-0.0047;-0.1299;0.2400;74.9100
0.0113;-0.0043;-0.1135;0.2400;74.9100
0.0113;-0.0043;-0.1112;0.2400;74.9100
0.0113;-0.0042;-0.1069;0.2400;74.9100
0.0113;-0.0042;-0.1048;0.2400;74.9100
0.0113;-0.0041;-0.1028;0.2400;74.9100
0.0113;-0.0913;-0.0054;-0.3200;74.3500
0.0113;-0.0903;-0.0053;-0.3200;74.3500
0.0113;-0.0885;-0.0052;-0.3200;74.3500
0.0113;-0.0875;-0.0051;-0.3200;74.3500
0.0113;-0.0856;-0.0049;-0.3200;74.3500
0.0113;-0.0847;-0.0048;-0.3200;74.3500
0.0113;-0.1784;-0.0289;-0.1800;74.0400
0.0113;-0.1764;-0.0285;-0.1800;74.0400
0.0113;-0.1743;-0.0281;-0.1800;74.0400
0.0123;-0.1700;-0.0273;-0.1800;74.0400
0.0123;-0.1678;-0.0269;-0.1800;74.0400
0.0123;-0.1545;-0.0248;-0.1800;74.0400
0.0123;-0.1523;-0.0245;-0.1800;74.0400
0.0123;-0.1500;-0.0242;-0.1800;74.0400
0.0123;-0.1456;-0.0236;-0.1800;74.0400
0.0123;-0.1433;-0.0233;-0.1800;74.0400
0.0123;-0.1575;-0.3566;2.0000;73.3800
0.0123;-0.1547;-0.3503;2.0000;73.3800
0.0123;-0.1493;-0.3369;2.0000;73.3800
0.0123;-0.1466;-0.3299;2.0000;73.3800
0.0123;-0.1413;-0.3155;2.0000;73.3800
0.0123;-0.1235;-0.2626;2.0000;73.3800
0.0123;-0.0724;-0.6987;4.6800;73.2400
0.0123;-0.0696;-0.6515;4.6800;73.2400
0.0123;-0.0683;-0.6258;4.6800;73.2400
0.0123;-0.0670;-0.5991;4.6800;73.2400
0.0123;-0.0645;-0.5438;4.6800;73.2400
0.0123;-0.0598;-0.4335;4.6800;73.2400
0.0123;-0.0587;-0.4076;4.6800;73.2400
0.0123;-0.0518;-0.2604;4.6800;73.2400
0.0123;-0.0315;-0.6701;7.3200;73.4100
0.0123;-0.0304;-0.5815;7.3200;73.4100
0.0123;-0.0299;-0.5389;7.3200;73.4100
0.0123;-0.0289;-0.4599;7.3200;73.4100
0.0123;-0.0284;-0.4240;7.3200;73.4100
0.0123;-0.0275;-0.3602;7.3200;73.4100
0.0123;-0.0271;-0.3322;7.3200;73.4100
0.0123;-0.0267;-0.3067;7.3200;73.4100
0.0123;-0.0259;-0.2625;7.3200;73.4100
0.0123;-0.0255;-0.2435;7.3200;73.4100
0.0123;-0.0079;-0.4523;-9.3000;-106.4400
0.0123;-0.0077;-0.3938;-9.3000;-106.4400
0.0132;-0.0076;-0.3670;-9.3000;-106.4400
0.0132;-0.0074;-0.3187;-9.3000;-106.4400
0.0132;-0.0073;-0.2970;-9.3000;-106.4400
0.0132;-0.0069;-0.2262;-9.3000;-106.4400
0.0132;-0.0064;-0.1562;-9.3000;-106.4400
0.0132;-0.0063;-0.1477;-9.3000;-106.4400
0.0132;-0.0269;-0.1585;-9.4600;-106.9300
0.0132;-0.0266;-0.1504;-9.4600;-106.9300
0.0132;-0.0260;-0.1358;-9.4600;-106.9300
0.0132;-0.0249;-0.1122;-9.4600;-106.9300
0.0132;-0.0246;-0.1072;-9.4600;-106.9300
0.0132;-0.0241;-0.0983;-9.4600;-106.9300
0.0132;-0.0224;-0.0746;-9.4600;-106.9300
0.0132;-0.0118;0.1033;-8.4100;-106.8200
0.0132;-0.0117;0.1000;-8.4100;-106.8200
0.0132;-0.0114;0.0938;-8.4100;-106.8200
0.0132;-0.0113;0.0908;-8.4100;-106.8200
0.0132;-0.0111;0.0854;-8.4100;-106.8200
0.0132;-0.0106;0.0737;-8.4100;-106.8200
0.0132;-0.0104;0.0696;-8.4100;-106.8200
0.0132;-0.0102;0.0659;-8.4100;-106.8200
0.0132;-0.0101;0.0642;-8.4100;-106.8200
0.0132;-0.0052;0.1915;7.6600;73.7700
0.0132;-0.0049;0.1581;7.6600;73.7700
0.0132;-0.0048;0.1495;7.6600;73.7700
0.0132;-0.0047;0.1336;7.6600;73.7700
0.0132;-0.0046;0.1299;7.6600;73.7700
0.0132;-0.0046;0.1228;7.6600;73.7700
0.0132;-0.0045;0.1161;7.6600;73.7700
0.0132;-0.0999;0.2451;6.6500;74.6200
0.0132;-0.0991;0.2372;6.6500;74.6200
0.0132;-0.0974;0.2219;6.6500;74.6200
0.0132;-0.0966;0.2144;6.6500;74.6200
0.0132;-0.0949;0.2001;6.6500;74.6200
0.0142;-0.0941;0.1933;6.6500;74.6200
0.0142;-0.0944;0.2425;6.0600;75.0200
0.0142;-0.0935;0.2339;6.0600;75.0200
0.0142;-0.0917;0.2174;6.0600;75.0200
0.0142;-0.0908;0.2095;6.0600;75.0200
0.0142;-0.0890;0.1945;6.0600;75.0200
0.0142;-0.0881;0.1873;6.0600;75.0200
0.0142;-0.0863;0.1738;6.0600;75.0200
0.0142;-0.0828;0.1499;6.0600;75.0200
0.0142;0.0076;0.1480;5.8000;74.8100
0.0142;0.0075;0.1429;5.8000;74.8100
0.0142;0.0073;0.1334;5.8000;74.8100
0.0142;0.0073;0.1290;5.8000;74.8100
0.0142;0.0072;0.1247;5.8000;74.8100
0.0142;0.0068;0.1058;5.8000;74.8100
0.0142;0.0068;0.1024;5.8000;74.8100
0.0142;0.0066;0.0962;5.8000;74.8100
0.0142;0.0066;0.0933;5.8000;74.8100
0.0142;0.0065;0.0905;5.8000;74.8100
0.0142;0.1321;0.1254;-5.3500;-105.4900
0.0142;0.1308;0.1218;-5.3500;-105.4900
0.0142;0.1295;0.1184;-5.3500;-105.4900
0.0142;0.1268;0.1119;-5.3500;-105.4900
0.0142;0.1255;0.1087;-5.3500;-105.4900
0.0142;0.1228;0.1028;-5.3500;-105.4900
0.0142;0.1214;0.1000;-5.3500;-105.4900
0.0142;0.1187;0.0947;-5.3500;-105.4900
0.0142;0.1173;0.0922;-5.3500;-105.4900
0.0142;0.1132;0.0851;-5.3500;-105.4900
0.0142;0.1119;0.0829;-5.3500;-105.4900
0.0142;0.2107;0.0435;-5.5100;-105.1500
0.0142;0.2080;0.0424;-5.5100;-105.1500
0.0152;0.2052;0.0414;-5.5100;-105.1500
0.0152;0.1995;0.0395;-5.5100;-105.1500
0.0152;0.1908;0.0368;-5.5100;-105.1500
0.0152;0.1879;0.0360;-5.5100;-105.1500
0.0152;0.1849;0.0352;-5.5100;-105.1500
0.0152;0.1729;0.0323;-5.5100;-105.1500
0.0152;0.1669;0.0311;-5.5100;-105.1500
0.0152;0.1639;0.0304;-5.5100;-105.1500
0.0152;0.1580;0.0293;-5.5100;-105.1500
0.0152;0.1522;-0.1487;-6.7000;-103.8800
0.0152;0.1490;-0.1456;-6.7000;-103.8800
0.0152;0.1429;-0.1395;-6.7000;-103.8800
0.0152;0.1398;-0.1365;-6.7000;-103.8800
0.0152;0.1200;-0.1170;-6.7000;-103.8800
0.0152;0.1174;-0.1144;-6.7000;-103.8800
0.0152;-0.0784;-0.0780;6.6400;75.5700
0.0152;-0.0767;-0.0763;6.6400;75.5700
0.0152;-0.0735;-0.0730;6.6400;75.5700
